movie_id,language,movie_name,country
352812,English,,UK
51794,Dutch,,Spain
48373,Spanish,,Spain
40911,Spanish,,India
57120,Dutch,,UK
34134,English,,USA
55246,Germen,,USA
41345,Germen,,USA
52333,Spanish,,USA
46138,English,,UK
74471,Spanish,,UK
39522,English,,UK
88212,English,,UK
40720,Spanish,,India
40170,Spanish,,USA
31967,Germen,,UK
53778,Spanish,,Spain
38033,Spanish,,Spain
48243,Dutch,,India
54532,Spanish,,USA
41120,Spanish,,USA
66195,Dutch,,UK
46665,Dutch,,India
43922,Spanish,,India
35688,English,,UK
48186,Dutch,,Spain
39333,Germen,,UK
64108,Dutch,,India
52850,English,,Spain
35791,English,,UK
31196,Germen,,USA
38883,English,,UK
62592,Spanish,,Spain
27584,English,,India
50037,Spanish,,India
70862,English,,UK
11761,Dutch,,India
65056,Germen,,India
35691,Dutch,,USA
57011,Germen,,UK
36956,Spanish,,USA
47177,Dutch,,USA
63498,Spanish,,Spain
59110,Germen,,Spain
43552,Spanish,,UK
70712,Dutch,,India
53807,Dutch,,USA
46368,Spanish,,Spain
70448,Dutch,,Spain
45022,English,,Spain
50099,Germen,,UK
40663,Spanish,,India
72914,Spanish,,Spain
53190,Dutch,,Spain
127717,Dutch,,Spain
52349,Germen,,India
63348,Dutch,,Spain
40016,Dutch,,UK
42189,English,,India
51764,Dutch,,USA
315620,Spanish,,Spain
52414,Germen,,India
49679,Germen,,UK
30886,Dutch,,India
52060,English,,USA
42966,Spanish,,USA
40188,Dutch,,USA
36736,Dutch,,India
45839,Dutch,,UK
52605,Spanish,,Spain
53344,Dutch,,Spain
39486,Germen,,UK
42950,English,,Spain
55244,Germen,,Spain
46718,Germen,,India
40777,Germen,,UK
69480,Germen,,UK
37757,English,,UK
45523,English,,India
58107,Dutch,,Spain
26214,Germen,,India
241829,Germen,,Spain
39356,English,,UK
56811,Dutch,,USA
53844,Dutch,,UK
45644,Dutch,,India
37058,Germen,,UK
72013,English,,UK
44950,Dutch,,USA
54527,Dutch,,Spain
24243,Dutch,,India
41397,Spanish,,Spain
40025,English,,India
550,Dutch,,UK
603,Dutch,,Spain
14,English,,USA
1893,English,,Spain
564,Germen,,India
497,English,,India
745,Dutch,,USA
36643,Dutch,,USA
796,Germen,,UK
2668,English,,Spain
37135,English,,Spain
2105,Spanish,,UK
1844,English,,Spain
863,Dutch,,USA
4951,English,,USA
509,Germen,,India
817,Dutch,,USA
226,English,,UK
9008,Spanish,,UK
926,Germen,,USA
345,Dutch,,Spain
492,Germen,,India
9535,Spanish,,India
10137,Dutch,,Spain
9481,Dutch,,UK
8487,English,,USA
1911,Dutch,,Spain
9946,Spanish,,India
1715,English,,Spain
10386,Germen,,Spain
8914,English,,Spain
9473,Germen,,UK
2112,Dutch,,UK
4806,English,,USA
10314,Germen,,India
10398,Germen,,Spain
8374,Spanish,,USA
1542,Germen,,Spain
1443,Dutch,,India
2277,Spanish,,India
2667,Germen,,UK
622,Spanish,,India
10400,Spanish,,UK
1090,Spanish,,USA
9032,Dutch,,Spain
8649,Germen,,UK
8224,Germen,,USA
1832,Spanish,,Spain
3558,English,,India
15400,Dutch,,UK
11618,Spanish,,India
1641,Spanish,,UK
11622,Spanish,,UK
11374,Dutch,,USA
10207,Dutch,,Spain
2275,Dutch,,India
10307,Dutch,,UK
11601,Dutch,,UK
9451,Spanish,,UK
332,English,,UK
334,English,,Spain
2020,Spanish,,India
9423,English,,India
1213,Dutch,,Spain
9825,Spanish,,USA
9781,Spanish,,USA
9824,English,,UK
4816,English,,Spain
49948,English,,USA
9430,English,,Spain
11355,Germen,,Spain
12117,Germen,,USA
13466,English,,UK
6415,English,,Spain
1850,Dutch,,India
17707,Dutch,,UK
26177,Dutch,,India
11377,English,,UK
12095,English,,USA
18621,English,,India
16716,Germen,,Spain
913,Spanish,,UK
12618,Germen,,Spain
1946,Germen,,Spain
20024,English,,USA
11001,Spanish,,Spain
7341,Spanish,,USA
1073,Dutch,,Spain
38809,Dutch,,USA
54982,Germen,,UK
10563,Spanish,,USA
9455,Germen,,Spain
1439,Germen,,India
12524,Dutch,,India
41586,English,,Spain
10366,Spanish,,UK
10154,Spanish,,UK
12485,English,,USA
17198,Spanish,,Spain
11944,Dutch,,India
12596,Spanish,,Spain
10213,Spanish,,Spain
2162,Germen,,India
17771,Spanish,,UK
6522,English,,USA
21349,Dutch,,USA
2900,English,,USA
9849,English,,India
10210,Spanish,,USA
10388,English,,USA
10397,English,,USA
12220,Germen,,India
14429,Germen,,Spain
11119,English,,UK
27653,Spanish,,UK
10208,Dutch,,India
404,English,,UK
24137,Spanish,,Spain
13099,Dutch,,India
2290,Spanish,,USA
10402,English,,Spain
16331,Spanish,,USA
6552,Spanish,,UK
9563,English,,Spain
30943,Spanish,,India
10908,Spanish,,UK
11129,Spanish,,UK
22314,Spanish,,USA
11353,Dutch,,USA
10342,Dutch,,Spain
13787,Dutch,,UK
10279,Dutch,,Spain
14709,Germen,,India
21039,English,,UK
10350,English,,Spain
42739,English,,UK
20770,English,,USA
15556,Spanish,,India
13824,Dutch,,UK
10354,Dutch,,USA
3293,Germen,,USA
10490,Germen,,UK
9684,English,,Spain
10219,Germen,,UK
16162,Dutch,,USA
16172,Dutch,,USA
26149,Spanish,,UK
19594,Spanish,,UK
13428,Spanish,,India
11779,Dutch,,India
10390,Spanish,,USA
15198,Germen,,USA
16379,Germen,,India
30923,Spanish,,Spain
16158,Spanish,,UK
10399,English,,UK
15256,Germen,,UK
10212,Spanish,,Spain
8970,Spanish,,UK
9465,Dutch,,USA
14242,Germen,,India
18681,Dutch,,India
10047,English,,India
18417,Dutch,,USA
70772,Germen,,UK
35215,Dutch,,India
22509,Dutch,,India
5470,English,,USA
20761,Germen,,UK
815,Spanish,,USA
31183,Dutch,,Spain
24066,Germen,,Spain
53875,Germen,,UK
13589,English,,Spain
24071,Spanish,,Spain
22267,Dutch,,India
18212,Germen,,Spain
18892,Spanish,,India
10496,Dutch,,USA
46435,Spanish,,Spain
16406,English,,Spain
31582,Germen,,UK
47288,English,,UK
10916,Spanish,,Spain
28029,English,,Spain
10359,English,,India
14005,Dutch,,Spain
14578,Dutch,,Spain
54004,Spanish,,UK
5319,Dutch,,Spain
25752,English,,India
12479,Dutch,,Spain
28902,Spanish,,India
14484,Spanish,,UK
17078,English,,India
194113,Dutch,,UK
12594,English,,UK
17709,Germen,,USA
16508,Dutch,,Spain
29698,Spanish,,Spain
17870,Dutch,,UK
1812,Germen,,USA
22345,Germen,,USA
25172,Spanish,,USA
10381,Dutch,,India
28918,Germen,,UK
64202,Dutch,,USA
83965,Spanish,,UK
10557,English,,India
39964,Spanish,,India
199620,Dutch,,UK
24020,Dutch,,UK
36251,Spanish,,India
43423,Spanish,,UK
10482,English,,Spain
10368,Spanish,,Spain
32874,English,,UK
34513,English,,Spain
53915,English,,India
40863,English,,UK
17681,English,,USA
310154,Germen,,USA
185789,Spanish,,USA
31524,Dutch,,USA
120,English,,Spain
671,Spanish,,USA
1018,Spanish,,India
141,Germen,,Spain
585,Germen,,USA
644,Spanish,,USA
808,Dutch,,India
634,English,,USA
161,Dutch,,India
676,Spanish,,UK
1734,Spanish,,USA
10865,Germen,,Spain
1995,Dutch,,UK
453,Spanish,,Spain
2770,Dutch,,India
9880,Spanish,,USA
824,Spanish,,USA
869,Spanish,,India
9428,Dutch,,UK
4133,English,,USA
853,Spanish,,India
855,Dutch,,USA
8835,Spanish,,Spain
9476,Germen,,Spain
9398,English,,USA
11397,Dutch,,Spain
4248,English,,UK
5175,Germen,,India
2034,Spanish,,UK
1933,Dutch,,UK
12589,Germen,,UK
2294,Germen,,UK
9778,English,,India
10992,Germen,,UK
1903,Germen,,Spain
13931,Germen,,India
2140,Germen,,USA
1535,Dutch,,USA
9705,English,,UK
9889,English,,Spain
15167,Dutch,,UK
18269,English,,Spain
9989,Dutch,,UK
2114,Spanish,,UK
9081,Spanish,,USA
2057,Germen,,India
10808,Dutch,,India
8007,Germen,,UK
8922,English,,USA
11232,English,,India
11467,English,,Spain
768,Spanish,,Spain
2100,Spanish,,UK
2043,Spanish,,India
39939,Dutch,,Spain
2018,English,,USA
9896,Germen,,Spain
5279,Dutch,,Spain
11470,Germen,,Spain
6073,English,,Spain
10866,Dutch,,UK
10950,Dutch,,UK
467,Dutch,,UK
10596,English,,India
10829,Spanish,,Spain
2144,Germen,,UK
12508,Dutch,,India
22643,Dutch,,India
167,Spanish,,USA
12658,Spanish,,USA
17203,English,,India
12103,Dutch,,UK
9378,Germen,,Spain
9290,Spanish,,USA
12149,Dutch,,Spain
21448,Spanish,,India
5852,Spanish,,USA
11457,English,,India
6440,Spanish,,USA
11313,English,,USA
1548,Germen,,Spain
2176,English,,India
2749,Dutch,,Spain
11065,Germen,,India
20857,Spanish,,USA
9397,English,,India
10050,Dutch,,USA
10833,Germen,,Spain
8489,Germen,,India
331214,Spanish,,USA
10972,English,,India
11371,Germen,,USA
1365,Germen,,Spain
10956,English,,UK
25587,English,,USA
10877,Germen,,USA
2575,Spanish,,Spain
1921,English,,Spain
8386,Germen,,USA
16300,Germen,,UK
10646,Spanish,,USA
6007,Germen,,India
11086,Germen,,India
12138,Dutch,,UK
15024,English,,India
23949,English,,USA
28635,Dutch,,USA
14034,Germen,,UK
14752,English,,USA
10016,Dutch,,UK
10878,Dutch,,India
2779,Germen,,India
11091,Spanish,,USA
10706,Spanish,,USA
12610,Spanish,,USA
10778,Germen,,UK
10796,English,,UK
9104,Germen,,USA
24940,Dutch,,USA
10491,Germen,,UK
9799,Germen,,Spain
441,English,,UK
9816,Germen,,Spain
19076,English,,Spain
9517,Spanish,,USA
59940,Dutch,,USA
1999,English,,India
10054,Germen,,UK
5955,English,,USA
13403,Spanish,,India
9991,English,,USA
3172,Germen,,Spain
11090,Spanish,,India
7501,Germen,,Spain
14543,English,,UK
56715,English,,India
10691,Spanish,,USA
16229,English,,UK
28171,Spanish,,Spain
10477,Spanish,,USA
14369,Dutch,,Spain
11845,Spanish,,India
27601,Germen,,UK
5764,English,,USA
13496,Spanish,,India
9740,English,,UK
11456,Germen,,USA
14782,Germen,,Spain
2084,Germen,,Spain
19405,English,,India
26290,English,,Spain
4965,English,,USA
32577,Germen,,USA
20755,Dutch,,Spain
9523,Germen,,USA
21597,Dutch,,Spain
13503,Spanish,,UK
51532,English,,USA
12660,Germen,,USA
24478,English,,Spain
26602,Dutch,,USA
2171,Dutch,,Spain
10984,English,,India
31002,Germen,,India
11088,English,,USA
6935,Spanish,,USA
38975,Germen,,UK
4012,Dutch,,USA
34549,Dutch,,India
23685,Germen,,India
39180,English,,Spain
16550,English,,UK
50035,Spanish,,USA
20536,English,,UK
18976,Germen,,USA
10615,English,,Spain
57047,Dutch,,India
17708,English,,UK
12312,Dutch,,India
1783,Dutch,,India
32593,Germen,,Spain
11889,Spanish,,India
31010,Spanish,,USA
11469,Germen,,India
9648,English,,India
26976,English,,USA
15601,Dutch,,India
331,Dutch,,UK
15192,Dutch,,USA
19366,Spanish,,UK
1722,Germen,,UK
28308,Dutch,,India
37632,Dutch,,Spain
26014,English,,India
2141,English,,UK
13166,English,,UK
20004,Spanish,,Spain
26840,Spanish,,India
29742,English,,USA
15647,English,,USA
30416,Spanish,,UK
71885,English,,Spain
40415,English,,USA
11370,Dutch,,India
35080,Germen,,Spain
12484,Dutch,,Spain
35583,Germen,,India
18734,English,,Spain
20309,Spanish,,Spain
9683,Dutch,,Spain
200813,Dutch,,Spain
12900,English,,Spain
20794,English,,Spain
16723,Spanish,,Spain
36269,Germen,,UK
43575,Dutch,,UK
11380,Germen,,India
1282,English,,USA
27834,Spanish,,UK
26475,Dutch,,India
57892,Germen,,Spain
13408,Germen,,USA
19058,English,,USA
15745,Germen,,India
14033,Dutch,,USA
10836,English,,India
21997,English,,India
34205,English,,UK
25753,Spanish,,UK
35703,Dutch,,USA
35831,English,,UK
17612,Spanish,,UK
16161,Spanish,,UK
3003,Dutch,,UK
15098,Dutch,,UK
107548,English,,UK
46004,Spanish,,USA
2029,English,,India
18828,Spanish,,India
30140,Spanish,,USA
50573,Dutch,,USA
57961,Spanish,,India
155,Spanish,,UK
10681,Dutch,,UK
1726,Spanish,,UK
8681,English,,India
217,Spanish,,India
8966,Dutch,,Spain
10764,Dutch,,India
9502,Spanish,,USA
13523,English,,Spain
11631,Dutch,,UK
4922,Germen,,India
1735,English,,India
1724,Germen,,Spain
13223,Dutch,,USA
10527,Germen,,UK
11253,Dutch,,USA
8247,Germen,,Spain
88751,Germen,,India
8909,Dutch,,India
13179,Germen,,USA
12405,English,,India
13387,Dutch,,UK
2253,English,,USA
7840,English,,UK
8960,English,,Spain
12162,English,,Spain
9029,Dutch,,UK
2454,Dutch,,India
7446,Dutch,,India
13027,Spanish,,Spain
14574,Dutch,,Spain
7555,Dutch,,USA
10483,English,,UK
8328,Germen,,India
10200,English,,UK
11127,Spanish,,USA
11321,English,,India
7191,Spanish,,UK
13053,English,,India
9870,Dutch,,UK
6972,Germen,,UK
10201,English,,Spain
14306,English,,India
12113,Germen,,USA
4944,Spanish,,UK
6557,English,,India
2309,English,,Spain
8065,Germen,,India
8848,English,,USA
12133,Dutch,,India
8390,Germen,,USA
8676,English,,USA
8456,Germen,,UK
10189,Spanish,,Spain
12163,Germen,,Spain
10202,English,,Spain
13056,English,,USA
13051,English,,USA
13515,Spanish,,UK
7461,Spanish,,UK
10358,Dutch,,USA
11665,Spanish,,India
15373,English,,UK
13486,Dutch,,USA
11499,English,,USA
11887,Dutch,,India
8055,Dutch,,Spain
9381,English,,India
19173,Dutch,,UK
8321,Spanish,,India
3580,Germen,,India
8204,Dutch,,Spain
13335,Germen,,Spain
13401,Spanish,,Spain
13971,Dutch,,Spain
13012,English,,Spain
14059,Germen,,Spain
15854,Germen,,USA
1266,Spanish,,India
12182,English,,India
12193,Germen,,India
15157,English,,USA
13001,English,,Spain
12620,Germen,,Spain
13042,English,,India
12180,Spanish,,UK
11917,Dutch,,India
12177,English,,UK
7459,English,,UK
5038,English,,Spain
12222,Dutch,,India
12783,English,,USA
10503,Spanish,,USA
1729,Germen,,Spain
8881,Germen,,UK
13413,Dutch,,India
13389,Spanish,,USA
6687,English,,UK
13291,English,,UK
10661,Spanish,,India
13813,Spanish,,UK
21583,Germen,,India
8090,English,,USA
32790,Spanish,,India
21861,English,,India
10665,Dutch,,India
12914,Spanish,,Spain
10139,Dutch,,India
10529,Spanish,,Spain
8836,English,,USA
14359,Spanish,,India
14976,Dutch,,UK
14447,Germen,,UK
13600,Spanish,,UK
10761,Germen,,UK
12184,Germen,,UK
13825,Spanish,,USA
13018,English,,USA
13809,Dutch,,India
9030,Spanish,,USA
11671,Dutch,,UK
13184,English,,Spain
7278,Germen,,Spain
8988,Spanish,,UK
8457,Germen,,India
4960,Germen,,Spain
14197,Spanish,,UK
8338,Dutch,,UK
8285,English,,Spain
14349,English,,USA
14637,Dutch,,USA
13510,English,,Spain
12690,Germen,,Spain
17436,Dutch,,USA
8645,English,,India
13460,English,,India
18032,Germen,,USA
16763,Spanish,,UK
18533,English,,USA
8885,Germen,,UK
13752,English,,UK
27996,Germen,,Spain
4564,English,,UK
10186,Dutch,,India
18198,Germen,,Spain
10199,English,,Spain
13009,Dutch,,UK
25741,Spanish,,India
11918,English,,UK
12837,Dutch,,USA
14098,Spanish,,Spain
17606,Spanish,,India
14405,Dutch,,USA
12165,Spanish,,UK
4148,Germen,,USA
4953,Spanish,,UK
13090,Spanish,,UK
12889,English,,India
14305,Germen,,UK
11152,Dutch,,Spain
13655,Germen,,India
12797,Dutch,,India
10360,Germen,,UK
17622,Spanish,,UK
13190,Germen,,UK
13988,English,,Spain
13253,Germen,,USA
16353,Dutch,,UK
12178,Dutch,,Spain
13150,English,,USA
13220,Germen,,UK
42982,English,,Spain
13827,Dutch,,USA
8780,Spanish,,Spain
13541,English,,Spain
13991,Dutch,,USA
33409,Germen,,USA
7353,Dutch,,Spain
12568,Germen,,UK
10885,Germen,,USA
13493,Spanish,,Spain
21755,Germen,,India
11260,Spanish,,India
14154,Spanish,,USA
13812,Dutch,,India
12912,Germen,,USA
14011,Germen,,Spain
12192,Dutch,,USA
6933,Dutch,,India
23966,Dutch,,India
12689,English,,USA
10190,Spanish,,India
14851,Dutch,,UK
22419,Dutch,,UK
12085,Dutch,,India
13004,Spanish,,India
19929,English,,Spain
13690,Spanish,,USA
13849,Spanish,,Spain
13851,English,,Spain
10362,Germen,,UK
13944,Germen,,India
10188,Spanish,,Spain
14325,Germen,,USA
14220,Germen,,UK
10900,Dutch,,India
13972,Spanish,,UK
17108,Spanish,,USA
15671,Germen,,Spain
16164,English,,Spain
13506,English,,India
13954,Germen,,USA
14326,English,,Spain
13160,Dutch,,UK
11802,Germen,,India
13172,Dutch,,India
13279,Germen,,USA
17210,Spanish,,India
10183,Dutch,,Spain
14655,Germen,,India
25329,Germen,,Spain
14422,Dutch,,UK
10378,Dutch,,India
13613,Spanish,,Spain
15262,English,,Spain
15208,Spanish,,UK
14212,Dutch,,India
13489,Germen,,UK
13459,Germen,,USA
14642,Spanish,,USA
12245,English,,UK
14613,English,,USA
16899,Dutch,,Spain
14215,English,,India
16000,Dutch,,Spain
14073,English,,UK
8617,Germen,,India
7916,Spanish,,UK
14476,Dutch,,Spain
13973,Dutch,,UK
16350,English,,Spain
13191,Spanish,,UK
13990,Dutch,,Spain
8944,Germen,,UK
13300,Germen,,USA
15801,Spanish,,Spain
14728,Spanish,,Spain
14556,Spanish,,India
8884,Dutch,,UK
63287,Dutch,,UK
17314,English,,UK
14050,Germen,,Spain
14423,English,,UK
1782,English,,UK
14299,Spanish,,India
33821,Germen,,India
16710,Germen,,UK
16266,Dutch,,UK
18176,Spanish,,India
13805,Spanish,,USA
14048,Dutch,,USA
14771,Spanish,,USA
12412,Germen,,Spain
20036,Spanish,,India
18570,Germen,,UK
24411,Dutch,,India
54102,Germen,,India
13803,Germen,,Spain
13596,Germen,,UK
8279,Dutch,,UK
16342,English,,USA
16179,English,,UK
10185,English,,USA
14353,Germen,,USA
13256,Spanish,,Spain
14878,English,,UK
14538,Dutch,,USA
15044,Dutch,,Spain
14863,Spanish,,India
31216,Dutch,,UK
15616,Spanish,,India
18616,Germen,,USA
13007,English,,Spain
10187,Dutch,,UK
13793,Spanish,,India
9022,Spanish,,Spain
16971,Dutch,,USA
17166,Germen,,Spain
13094,Spanish,,UK
16005,Germen,,UK
4204,Spanish,,Spain
16056,Dutch,,UK
14914,Dutch,,Spain
23963,English,,India
33035,English,,UK
60086,Spanish,,India
17171,Germen,,India
13107,English,,UK
20268,Spanish,,India
8266,Spanish,,Spain
14940,Dutch,,India
10523,Germen,,India
9262,Dutch,,India
14061,Germen,,Spain
15741,Spanish,,India
14438,Germen,,Spain
17334,Germen,,USA
14244,Spanish,,India
12890,Spanish,,India
16061,Germen,,USA
31451,English,,India
8282,Dutch,,India
8669,Dutch,,Spain
14539,Dutch,,Spain
13956,Dutch,,Spain
12400,English,,Spain
8929,English,,Spain
17631,Dutch,,India
10488,Germen,,India
15641,Dutch,,USA
10289,Germen,,UK
14871,Germen,,Spain
15706,Spanish,,UK
14248,Germen,,USA
15544,English,,UK
14643,Dutch,,India
19422,Germen,,India
13058,English,,Spain
13260,English,,USA
14745,Germen,,India
16409,Germen,,Spain
13092,Spanish,,UK
18585,English,,Spain
40925,Germen,,USA
14833,Germen,,UK
16611,Spanish,,UK
21910,Dutch,,USA
4627,Dutch,,USA
14660,Dutch,,India
22007,English,,Spain
16564,Dutch,,USA
55281,Germen,,UK
15749,English,,India
8942,Spanish,,India
3511,Dutch,,Spain
13989,Germen,,USA
14255,Spanish,,USA
8281,Dutch,,UK
15342,Dutch,,USA
20313,Germen,,India
13490,Spanish,,India
22152,English,,USA
14541,Spanish,,India
14145,English,,Spain
15088,Dutch,,UK
14054,Spanish,,India
16346,Germen,,UK
8359,English,,UK
22371,English,,USA
19611,Spanish,,India
14070,Spanish,,India
168643,Dutch,,Spain
13692,Spanish,,India
21182,Germen,,Spain
14301,English,,USA
31299,Germen,,Spain
19311,Germen,,India
19237,Germen,,India
14467,Germen,,Spain
15511,Dutch,,USA
63315,Dutch,,USA
29751,Spanish,,India
18911,English,,USA
20181,English,,India
15126,Germen,,USA
14765,Germen,,India
8926,Spanish,,India
22600,English,,USA
13200,English,,USA
63193,Germen,,USA
16450,Germen,,India
16921,Spanish,,UK
13996,Spanish,,UK
15465,English,,India
14452,Dutch,,USA
14859,Dutch,,USA
12621,Dutch,,Spain
15531,English,,India
